id;Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Unidade do container;Container Size;Latitude;Longitude;TTC;Litragem do container;Preco/L
50143;30/01/2020;1;70;4.2;224.5997572;56500;COZIGOU  ;LEFFE ROYALE;1;6;47.8546;-2.8348;22.774752;6;3.795792
50149;30/01/2020;10;10;0.6;195.3340351;63670;AUDEBERT BOISSONS;TRIPLE KARMELIET;1;6;45.7035;3.1681;21.996;6;3.666
50150;30/01/2020;10;10;0.6;224.5997572;63670;AUDEBERT BOISSONS;LEFFE ROYALE;1;6;45.7035;3.1681;22.774752;6;3.795792
50154;30/01/2020;10;10;0.6;217.4492633;60480;GROUPE ROUQUETTE;LEFFE RITUEL 9;1;6;49.4818;2.128;22.9749696;6;3.8291616
50155;30/01/2020;40;40;2.4;224.5997572;60480;GROUPE ROUQUETTE;LEFFE ROYALE;1;6;49.4818;2.128;22.9749696;6;3.8291616
50165;30/01/2020;20;20;1.584;186.9042007;60480;GROUPE ROUQUETTE;TRIPLE KARMELIET;24;0.33;49.4818;2.128;28.3974912;7.92;3.585541818
50166;30/01/2020;20;20;1.584;118.1400003;60480;GROUPE ROUQUETTE;KWAK;24;0.33;49.4818;2.128;24.6897216;7.92;3.117389091
50170;30/01/2020;30;30;2.376;171.6145753;60480;GROUPE ROUQUETTE;LEFFE BLONDE;24;0.33;49.4818;2.128;23.628672;7.92;2.983418182
50171;30/01/2020;280;280;16.8;150.689825;60480;GROUPE ROUQUETTE;LEFFE BLONDE;1;6;49.4818;2.128;17.8943688;6;2.9823948
50176;30/01/2020;70;70;4.2;150.689825;13014;ROSSI;LEFFE BLONDE;1;6;43.3445;5.38;17.5390992;6;2.9231832
50179;30/01/2020;60;60;4.752;171.6145753;13014;ROSSI;LEFFE BLONDE;24;0.33;43.3445;5.38;23.319072;7.92;2.944327273
50180;30/01/2020;54;54;4.6008;143.8441648;13014;ROSSI;CORONA EXTRA;24;0.355;43.3445;5.38;24.955776;8.52;2.92908169
50183;30/01/2020;108;108;9.2016;143.8441648;34770;France BOISSONS;CORONA EXTRA;24;0.355;43.5003;3.7117;29.966976;8.52;3.517250704
50190;30/01/2020;10;10;0.792;118.1400003;34770;France BOISSONS;KWAK;24;0.33;43.5003;3.7117;24.7392;7.92;3.123636364
50191;30/01/2020;10;10;0.792;186.9042007;34770;France BOISSONS;TRIPLE KARMELIET;24;0.33;43.5003;3.7117;28.4544;7.92;3.592727273
50199;30/01/2020;1;70;4.2;150.689825;73700;MONTANER;LEFFE BLONDE;1;6;45.6221;6.7996;17.8943688;6;2.9823948
50200;30/01/2020;20;20;1.2;195.5874479;73700;MONTANER;LEFFE RUBY;1;6;45.6221;6.7996;22.9749696;6;3.8291616
50201;30/01/2020;10;10;0.6;211.631664;73700;MONTANER;LEFFE ROYALE;1;6;45.6221;6.7996;22.9749696;6;3.8291616
50202;30/01/2020;30;30;1.8;195.3340351;73700;MONTANER;TRIPLE KARMELIET;1;6;45.6221;6.7996;21.952008;6;3.658668
50209;30/01/2020;1;70;4.2;150.689825;69800;RAD;LEFFE BLONDE;1;6;45.6961;4.9389;17.5390992;6;2.9231832
50218;30/01/2020;1;70;4.2;150.689825;69800;RAD;LEFFE BLONDE;1;6;45.6961;4.9389;17.5390992;6;2.9231832
50220;30/01/2020;1;70;4.2;224.5997572;69800;RAD;LEFFE ROYALE;1;6;45.6961;4.9389;22.774752;6;3.795792
52273;13/02/2020;12;12;0.9504;102.054025;94380;France BOISSONS;BUD;24;0.33;48.7695;2.4793;24.4913472;7.92;3.092341818
50234;31/01/2020;4;280;16.8;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
50235;31/01/2020;6;420;25.2;195.5874479;62120;BEDAGUE;LEFFE RUBY;1;6;50.6177;2.3964;22.774752;6;3.795792
50236;31/01/2020;2;140;8.4;140.097307;62120;BEDAGUE;HOEGAARDEN WHITE;1;6;50.6177;2.3964;16.2896832;6;2.7149472
50241;31/01/2020;2;140;8.4;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
50243;31/01/2020;12;840;50.4;150.689825;62120;BEDAGUE;LEFFE BLONDE;1;6;50.6177;2.3964;17.5390992;6;2.9231832
50244;31/01/2020;6;420;25.2;195.3340351;62120;BEDAGUE;TRIPLE KARMELIET;1;6;50.6177;2.3964;21.996;6;3.666
50245;31/01/2020;10;10;0.792;158.768787;87000;MESPOULET;HOEGAARDEN WHITE;24;0.33;45.8315;1.2578;21.2583168;7.92;2.684130909
50246;31/01/2020;1;60;4.752;171.6145753;87000;MESPOULET;LEFFE BLONDE;24;0.33;45.8315;1.2578;23.319072;7.92;2.944327273
50248;31/01/2020;2;140;8.4;150.689825;87000;MESPOULET;LEFFE BLONDE;1;6;45.8315;1.2578;17.5390992;6;2.9231832
50249;31/01/2020;1;70;4.2;140.097307;87000;MESPOULET;HOEGAARDEN WHITE;1;6;45.8315;1.2578;16.2896832;6;2.7149472
50250;31/01/2020;30;30;1.8;195.5874479;87000;MESPOULET;LEFFE RUBY;1;6;45.8315;1.2578;22.774752;6;3.795792
52088;12/02/2020;10;10;0.6;127.984305;31400;SOBCAL;BUD;1;6;43.6043;1.4437;15.7747752;6;2.6291292
50253;31/01/2020;40;40;2.4;195.3340351;87000;MESPOULET;TRIPLE KARMELIET;1;6;45.8315;1.2578;21.996;6;3.666
50271;31/01/2020;20;20;1.2;195.5874479;35530;France BOISSONS;LEFFE RUBY;1;6;48.1211;-1.4597;24.1011936;6;4.0168656
52112;12/02/2020;70;70;4.2;127.984305;62500;SODIBOISSONS;BUD;1;6;50.7518;2.2405;15.7747752;6;2.6291292
50276;31/01/2020;10;10;0.792;186.9042007;35530;France BOISSONS;TRIPLE KARMELIET;24;0.33;48.1211;-1.4597;28.4544;7.92;3.592727273
50277;31/01/2020;10;10;0.6;140.097307;35530;France BOISSONS;HOEGAARDEN WHITE;1;6;48.1211;-1.4597;16.845408;6;2.807568
50280;31/01/2020;1;70;4.2;150.689825;35530;France BOISSONS;LEFFE BLONDE;1;6;48.1211;-1.4597;18.137448;6;3.022908
50281;31/01/2020;1;54;4.6008;143.8441648;35530;France BOISSONS;CORONA EXTRA;24;0.355;48.1211;-1.4597;29.966976;8.52;3.517250704
50282;31/01/2020;20;20;1.2;167.1285306;76350;BONO;HOEGAARDEN ROSEE;1;6;49.3331;1.0941;19.266984;6;3.211164
52127;12/02/2020;30;30;1.8;127.984305;16160;LA ROCHELLE BOISSONS;BUD;1;6;45.6833;0.1667;16.272216;6;2.712036
50286;31/01/2020;70;70;4.2;128.264406;76350;BONO;KWAK;1;6;49.3331;1.0941;18.0574128;6;3.0095688
50287;31/01/2020;560;560;33.6;195.5874479;76350;BONO;LEFFE RUBY;1;6;49.3331;1.0941;22.9749696;6;3.8291616
50289;31/01/2020;20;20;1.2;217.4492633;76350;BONO;LEFFE RITUEL 9;1;6;49.3331;1.0941;22.9749696;6;3.8291616
50301;31/01/2020;30;30;2.376;171.6145753;26000;MONTANER;LEFFE BLONDE;24;0.33;44.9333;4.9;23.628672;7.92;2.983418182
50302;31/01/2020;20;20;1.584;158.768787;26000;MONTANER;HOEGAARDEN WHITE;24;0.33;44.9333;4.9;21.5405568;7.92;2.719767273
50303;31/01/2020;30;30;2.376;186.9042007;26000;MONTANER;TRIPLE KARMELIET;24;0.33;44.9333;4.9;28.3974912;7.92;3.585541818
50306;31/01/2020;40;40;2.4;140.097307;26000;MONTANER;HOEGAARDEN WHITE;1;6;44.9333;4.9;16.6196448;6;2.7699408
50307;31/01/2020;2;140;8.4;150.689825;26000;MONTANER;LEFFE BLONDE;1;6;44.9333;4.9;17.8943688;6;2.9823948
50308;31/01/2020;30;30;1.8;195.5874479;26000;MONTANER;LEFFE RUBY;1;6;44.9333;4.9;22.9749696;6;3.8291616
50309;31/01/2020;20;20;1.2;128.264406;26000;MONTANER;KWAK;1;6;44.9333;4.9;18.0574128;6;3.0095688
52175;12/02/2020;10;10;0.6;127.984305;72300;STOKBOX;BUD;1;6;47.8192;-0.2392;15.7747752;6;2.6291292
50313;31/01/2020;140;140;8.4;150.689825;73100;RAD;LEFFE BLONDE;1;6;45.7309;6.0053;17.5390992;6;2.9231832
50320;31/01/2020;108;108;9.2016;143.8441648;73100;RAD;CORONA EXTRA;24;0.355;45.7309;6.0053;24.955776;8.52;2.92908169
50336;31/01/2020;10;10;0.6;140.097307;74550;MURGIER;HOEGAARDEN WHITE;1;6;46.3064;6.4447;16.6196448;6;2.7699408
51703;11/02/2020;40;40;2.4;127.984305;56500;COZIGOU  ;BUD;1;6;47.8546;-2.8348;15.7747752;6;2.6291292
50338;31/01/2020;20;20;1.584;158.768787;74550;MURGIER;HOEGAARDEN WHITE;24;0.33;46.3064;6.4447;21.5405568;7.92;2.719767273
50339;31/01/2020;10;10;0.792;186.9042007;74550;MURGIER;TRIPLE KARMELIET;24;0.33;46.3064;6.4447;28.3974912;7.92;3.585541818
50341;31/01/2020;1;54;4.6008;143.8441648;74550;MURGIER;CORONA EXTRA;24;0.355;46.3064;6.4447;26.2787328;8.52;3.08435831
50355;03/02/2020;30;30;1.8;140.097307;58300;CHR BOISSONS;HOEGAARDEN WHITE;1;6;46.8406;3.4549;16.2896832;6;2.7149472
50356;03/02/2020;1;70;4.2;150.689825;58300;CHR BOISSONS;LEFFE BLONDE;1;6;46.8406;3.4549;17.5390992;6;2.9231832
50357;03/02/2020;30;30;1.8;195.5874479;58300;CHR BOISSONS;LEFFE RUBY;1;6;46.8406;3.4549;22.774752;6;3.795792
51715;11/02/2020;12;12;0.9504;102.054025;47110;MOLINIE BOISSONS;BUD;24;0.33;44.3993;0.5912;22.943808;7.92;2.896945455
50361;03/02/2020;1;54;4.6008;143.8441648;58300;CHR BOISSONS;CORONA EXTRA;24;0.355;46.8406;3.4549;24.955776;8.52;2.92908169
50369;03/02/2020;1;70;4.2;128.264406;35600;BARRE;KWAK;1;6;47.65;-2.0833;18.0936;6;3.0156
50371;03/02/2020;1;70;4.2;195.3340351;35600;BARRE;TRIPLE KARMELIET;1;6;47.65;-2.0833;21.996;6;3.666
51766;11/02/2020;144;144;11.4048;102.054025;13320;France BOISSONS;BUD;24;0.33;43.4522;5.413;24.4913472;7.92;3.092341818
50376;03/02/2020;20;20;1.2;195.3340351;85700;VINS REMY LIBOUREAU;TRIPLE KARMELIET;1;6;46.8354;-0.7778;21.996;6;3.666
50377;03/02/2020;40;40;2.4;128.264406;85700;VINS REMY LIBOUREAU;KWAK;1;6;46.8354;-0.7778;18.0936;6;3.0156
50378;03/02/2020;5;350;21;140.097307;85700;VINS REMY LIBOUREAU;HOEGAARDEN WHITE;1;6;46.8354;-0.7778;16.2896832;6;2.7149472
50379;03/02/2020;20;20;1.2;147.3794093;85700;VINS REMY LIBOUREAU;LEFFE BRUNE;1;6;46.8354;-0.7778;18.673704;6;3.112284
50380;03/02/2020;40;40;2.4;224.5997572;85700;VINS REMY LIBOUREAU;LEFFE ROYALE;1;6;46.8354;-0.7778;22.774752;6;3.795792
50381;03/02/2020;1;70;4.2;195.5874479;85700;VINS REMY LIBOUREAU;LEFFE RUBY;1;6;46.8354;-0.7778;22.774752;6;3.795792
50397;03/02/2020;3;210;12.6;150.689825;16100;GIE SELECTOR;LEFFE BLONDE;1;6;45.7167;-0.3;17.8943688;6;2.9823948
50398;03/02/2020;10;10;0.6;217.4492633;16100;GIE SELECTOR;LEFFE RITUEL 9;1;6;45.7167;-0.3;22.9749696;6;3.8291616
50401;03/02/2020;10;10;0.6;167.1285306;16100;GIE SELECTOR;HOEGAARDEN ROSEE;1;6;45.7167;-0.3;19.266984;6;3.211164
50402;03/02/2020;20;20;1.2;195.3340351;16100;GIE SELECTOR;TRIPLE KARMELIET;1;6;45.7167;-0.3;21.952008;6;3.658668
50403;03/02/2020;1;70;4.2;195.5874479;16100;GIE SELECTOR;LEFFE RUBY;1;6;45.7167;-0.3;22.9749696;6;3.8291616
50406;03/02/2020;1;60;4.752;158.768787;94380;France BOISSONS;HOEGAARDEN WHITE;24;0.33;48.7695;2.4793;21.8340864;7.92;2.756829091
50407;03/02/2020;20;20;1.584;186.9042007;94380;France BOISSONS;TRIPLE KARMELIET;24;0.33;48.7695;2.4793;28.4544;7.92;3.592727273
50408;03/02/2020;1;60;4.752;118.1400003;94380;France BOISSONS;KWAK;24;0.33;48.7695;2.4793;24.7392;7.92;3.123636364
50409;03/02/2020;3;162;13.8024;143.8441648;94380;France BOISSONS;CORONA EXTRA;24;0.355;48.7695;2.4793;29.966976;8.52;3.517250704
51784;11/02/2020;24;24;1.9008;102.054025;41600;EURL BREGENT;BUD;24;0.33;47.6089;2.1729;22.943808;7.92;2.896945455
50428;03/02/2020;20;20;1.2;167.1285306;86370;SA VINS FROMAGET;HOEGAARDEN ROSEE;1;6;46.4627;0.2287;19.09908;6;3.18318
50430;03/02/2020;70;70;4.2;195.3340351;86370;SA VINS FROMAGET;TRIPLE KARMELIET;1;6;46.4627;0.2287;21.996;6;3.666
50431;03/02/2020;70;70;4.2;128.264406;86370;SA VINS FROMAGET;KWAK;1;6;46.4627;0.2287;18.0936;6;3.0156
50432;03/02/2020;280;280;16.8;150.689825;86370;SA VINS FROMAGET;LEFFE BLONDE;1;6;46.4627;0.2287;17.5390992;6;2.9231832
50433;03/02/2020;20;20;1.2;147.3794093;86370;SA VINS FROMAGET;LEFFE BRUNE;1;6;46.4627;0.2287;18.673704;6;3.112284
50434;03/02/2020;20;20;1.2;217.4492633;86370;SA VINS FROMAGET;LEFFE RITUEL 9;1;6;46.4627;0.2287;22.774752;6;3.795792
50435;03/02/2020;20;20;1.2;224.5997572;86370;SA VINS FROMAGET;LEFFE ROYALE;1;6;46.4627;0.2287;22.774752;6;3.795792
50436;03/02/2020;70;70;4.2;195.5874479;86370;SA VINS FROMAGET;LEFFE RUBY;1;6;46.4627;0.2287;22.774752;6;3.795792
50440;03/02/2020;10;10;0.792;186.9042007;86370;SA VINS FROMAGET;TRIPLE KARMELIET;24;0.33;46.4627;0.2287;28.4544;7.92;3.592727273
50443;03/02/2020;54;54;4.6008;143.8441648;86370;SA VINS FROMAGET;CORONA EXTRA;24;0.355;46.4627;0.2287;24.955776;8.52;2.92908169
50444;03/02/2020;2;140;8.4;150.689825;59193;VANDENDRIESSCHE;LEFFE BLONDE;1;6;50.676;2.8451;17.5390992;6;2.9231832
50445;03/02/2020;1;70;4.2;140.097307;59193;VANDENDRIESSCHE;HOEGAARDEN WHITE;1;6;50.676;2.8451;16.2896832;6;2.7149472
50446;03/02/2020;1;70;4.2;128.264406;59193;VANDENDRIESSCHE;KWAK;1;6;50.676;2.8451;18.0936;6;3.0156
50454;03/02/2020;1;60;4.752;171.6145753;59193;VANDENDRIESSCHE;LEFFE BLONDE;24;0.33;50.676;2.8451;23.319072;7.92;2.944327273
50455;03/02/2020;1;60;4.752;170.7547101;59193;VANDENDRIESSCHE;LEFFE RUBY;24;0.33;50.676;2.8451;24.7854096;7.92;3.129470909
51812;11/02/2020;20;20;1.2;127.984305;83130;DISTRIBUTION vins boissons (La Garde);BUD;1;6;43.1228;6.0075;15.7747752;6;2.6291292
50459;03/02/2020;140;140;8.4;140.097307;51100;SOREDIS;HOEGAARDEN WHITE;1;6;49.25;4.0333;16.2896832;6;2.7149472
50460;03/02/2020;560;560;33.6;150.689825;51100;SOREDIS;LEFFE BLONDE;1;6;49.25;4.0333;17.5390992;6;2.9231832
50462;03/02/2020;140;140;8.4;195.3340351;51100;SOREDIS;TRIPLE KARMELIET;1;6;49.25;4.0333;21.996;6;3.666
50463;03/02/2020;140;140;8.4;128.264406;51100;SOREDIS;KWAK;1;6;49.25;4.0333;18.0936;6;3.0156
50464;03/02/2020;140;140;8.4;195.5874479;51100;SOREDIS;LEFFE RUBY;1;6;49.25;4.0333;22.774752;6;3.795792
50465;03/02/2020;20;20;1.2;211.631664;51100;SOREDIS;LEFFE ROYALE;1;6;49.25;4.0333;22.774752;6;3.795792
50466;03/02/2020;10;10;0.792;118.1400003;51100;SOREDIS;KWAK;24;0.33;49.25;4.0333;24.7392;7.92;3.123636364
50467;03/02/2020;70;70;4.2;167.1285306;51100;SOREDIS;HOEGAARDEN ROSEE;1;6;49.25;4.0333;19.09908;6;3.18318
50474;03/02/2020;350;350;21;150.689825;27350;SARL LA MAISON DU PERE TRANQUILLE;LEFFE BLONDE;1;6;49.3503;0.651;17.5390992;6;2.9231832
50475;03/02/2020;10;10;0.6;140.097307;27350;SARL LA MAISON DU PERE TRANQUILLE;HOEGAARDEN WHITE;1;6;49.3503;0.651;16.2896832;6;2.7149472
50476;03/02/2020;30;30;1.8;195.5874479;27350;SARL LA MAISON DU PERE TRANQUILLE;LEFFE RUBY;1;6;49.3503;0.651;22.774752;6;3.795792
50478;03/02/2020;20;20;1.2;195.3340351;95310;TRIBOUILLET;TRIPLE KARMELIET;1;6;49.0435;2.1213;21.996;6;3.666
50479;03/02/2020;30;30;1.8;186.7078982;95310;TRIBOUILLET;GOOSE;1;6;49.0435;2.1213;22.6512;6;3.7752
50480;03/02/2020;30;30;1.8;128.264406;95310;TRIBOUILLET;KWAK;1;6;49.0435;2.1213;18.0936;6;3.0156
51840;11/02/2020;20;20;1.2;127.984305;42150;ROUCHON SOUCHON;BUD;1;6;45.4168;4.312;16.272216;6;2.712036
50493;03/02/2020;1;70;4.2;150.689825;95310;TRIBOUILLET;LEFFE BLONDE;1;6;49.0435;2.1213;17.5390992;6;2.9231832
50501;03/02/2020;70;70;4.2;150.689825;6340;Maistre (Drap);LEFFE BLONDE;1;6;43.7586;7.3188;17.8943688;6;2.9823948
51913;11/02/2020;1;72;5.7024;102.054025;95310;TRIBOUILLET;BUD;24;0.33;49.0435;2.1213;22.943808;7.92;2.896945455
50510;03/02/2020;20;20;1.2;140.097307;6340;Maistre (Drap);HOEGAARDEN WHITE;1;6;43.7586;7.3188;16.6196448;6;2.7699408
50514;03/02/2020;30;30;2.376;186.9042007;69960;France BOISSONS;TRIPLE KARMELIET;24;0.33;45.6679;4.8963;28.4544;7.92;3.592727273
50515;03/02/2020;1;70;4.2;150.689825;69960;France BOISSONS;LEFFE BLONDE;1;6;45.6679;4.8963;18.137448;6;3.022908
50516;03/02/2020;30;30;1.8;140.097307;69960;France BOISSONS;HOEGAARDEN WHITE;1;6;45.6679;4.8963;16.845408;6;2.807568
50519;03/02/2020;1;54;4.6008;143.8441648;69960;France BOISSONS;CORONA EXTRA;24;0.355;45.6679;4.8963;29.966976;8.52;3.517250704
50523;03/02/2020;12;840;50.4;150.689825;8000;SOREDIS;LEFFE BLONDE;1;6;49.7752;4.6817;17.5390992;6;2.9231832
50526;03/02/2020;3;210;12.6;128.264406;8000;SOREDIS;KWAK;1;6;49.7752;4.6817;18.0936;6;3.0156
50527;03/02/2020;3;210;12.6;195.3340351;8000;SOREDIS;TRIPLE KARMELIET;1;6;49.7752;4.6817;21.996;6;3.666
50529;03/02/2020;1;70;4.2;140.097307;8000;SOREDIS;HOEGAARDEN WHITE;1;6;49.7752;4.6817;16.2896832;6;2.7149472
50532;03/02/2020;10;10;0.6;195.5874479;77176;CHIFFOLEAU;LEFFE RUBY;1;6;48.5741;2.5829;22.774752;6;3.795792
50534;03/02/2020;10;10;0.792;186.9042007;77176;CHIFFOLEAU;TRIPLE KARMELIET;24;0.33;48.5741;2.5829;28.4544;7.92;3.592727273
50536;03/02/2020;70;70;4.2;150.689825;77176;CHIFFOLEAU;LEFFE BLONDE;1;6;48.5741;2.5829;17.5390992;6;2.9231832
50540;03/02/2020;108;108;9.2016;143.8441648;77176;CHIFFOLEAU;CORONA EXTRA;24;0.355;48.5741;2.5829;24.955776;8.52;2.92908169
50544;03/02/2020;210;210;12.6;150.689825;59270;ENTREPOTS DES FLANDRES;LEFFE BLONDE;1;6;50.7263;2.6309;17.5390992;6;2.9231832
50545;03/02/2020;10;10;0.792;170.7547101;59270;ENTREPOTS DES FLANDRES;LEFFE RUBY;24;0.33;50.7263;2.6309;24.7854096;7.92;3.129470909
50546;03/02/2020;60;60;4.752;171.6145753;59270;ENTREPOTS DES FLANDRES;LEFFE BLONDE;24;0.33;50.7263;2.6309;23.319072;7.92;2.944327273
50549;03/02/2020;10;10;0.792;118.1400003;59270;ENTREPOTS DES FLANDRES;KWAK;24;0.33;50.7263;2.6309;24.7392;7.92;3.123636364
50550;03/02/2020;10;10;0.792;158.768787;59270;ENTREPOTS DES FLANDRES;HOEGAARDEN WHITE;24;0.33;50.7263;2.6309;21.2583168;7.92;2.684130909
50551;03/02/2020;10;10;0.6;195.5874479;59270;ENTREPOTS DES FLANDRES;LEFFE RUBY;1;6;50.7263;2.6309;22.774752;6;3.795792
50552;03/02/2020;10;10;0.6;211.631664;59270;ENTREPOTS DES FLANDRES;LEFFE ROYALE;1;6;50.7263;2.6309;22.774752;6;3.795792
50553;03/02/2020;10;10;0.6;217.4492633;59270;ENTREPOTS DES FLANDRES;LEFFE RITUEL 9;1;6;50.7263;2.6309;22.774752;6;3.795792
50554;03/02/2020;10;10;0.6;128.264406;59270;ENTREPOTS DES FLANDRES;KWAK;1;6;50.7263;2.6309;18.0936;6;3.0156
50555;03/02/2020;10;10;0.6;167.1285306;59270;ENTREPOTS DES FLANDRES;HOEGAARDEN ROSEE;1;6;50.7263;2.6309;19.09908;6;3.18318
50556;03/02/2020;10;10;0.6;186.7078982;59270;ENTREPOTS DES FLANDRES;GOOSE;1;6;50.7263;2.6309;22.6512;6;3.7752
50571;03/02/2020;10;10;0.792;170.7547101;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE RUBY;24;0.33;47.6668;3.8206;24.7854096;7.92;3.129470909
50572;03/02/2020;10;10;0.792;118.1400003;89270;COURTOIS BOURGOGNE BOISSONS;KWAK;24;0.33;47.6668;3.8206;24.7392;7.92;3.123636364
50574;03/02/2020;20;20;1.2;167.1285306;89270;COURTOIS BOURGOGNE BOISSONS;HOEGAARDEN ROSEE;1;6;47.6668;3.8206;19.09908;6;3.18318
50575;03/02/2020;8;560;33.6;150.689825;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE BLONDE;1;6;47.6668;3.8206;17.5390992;6;2.9231832
50576;03/02/2020;10;10;0.6;147.3794093;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE BRUNE;1;6;47.6668;3.8206;18.673704;6;3.112284
50577;03/02/2020;30;30;1.8;217.4492633;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE RITUEL 9;1;6;47.6668;3.8206;22.774752;6;3.795792
50578;03/02/2020;20;20;1.2;128.264406;89270;COURTOIS BOURGOGNE BOISSONS;KWAK;1;6;47.6668;3.8206;18.0936;6;3.0156
50579;03/02/2020;30;30;1.8;195.3340351;89270;COURTOIS BOURGOGNE BOISSONS;TRIPLE KARMELIET;1;6;47.6668;3.8206;21.996;6;3.666
51923;11/02/2020;10;10;0.6;127.984305;24430;LE BIHAN;BUD;1;6;45.1642;0.5719;15.7747752;6;2.6291292
50582;03/02/2020;9;9;0.7668;143.8441648;89270;COURTOIS BOURGOGNE BOISSONS;CORONA EXTRA;24;0.355;47.6668;3.8206;24.955776;8.52;2.92908169
50587;03/02/2020;1;70;4.2;140.097307;69800;RAD;HOEGAARDEN WHITE;1;6;45.6961;4.9389;16.2896832;6;2.7149472
50590;03/02/2020;2;140;8.4;150.689825;69800;RAD;LEFFE BLONDE;1;6;45.6961;4.9389;17.5390992;6;2.9231832
50594;03/02/2020;1;70;4.2;128.264406;69800;RAD;KWAK;1;6;45.6961;4.9389;18.0936;6;3.0156
50595;03/02/2020;2;108;9.2016;143.8441648;69800;RAD;CORONA EXTRA;24;0.355;45.6961;4.9389;24.955776;8.52;2.92908169
50600;03/02/2020;1;70;4.2;150.689825;73730;ETS HYBORD ESCANDE DISTRIBUTION;LEFFE BLONDE;1;6;45.588;6.4551;17.5390992;6;2.9231832
50601;03/02/2020;1;70;4.2;140.097307;73730;ETS HYBORD ESCANDE DISTRIBUTION;HOEGAARDEN WHITE;1;6;45.588;6.4551;16.2896832;6;2.7149472
50602;03/02/2020;20;20;1.2;224.5997572;73730;ETS HYBORD ESCANDE DISTRIBUTION;LEFFE ROYALE;1;6;45.588;6.4551;22.774752;6;3.795792
50604;03/02/2020;1;60;4.752;158.768787;73730;ETS HYBORD ESCANDE DISTRIBUTION;HOEGAARDEN WHITE;24;0.33;45.588;6.4551;21.2583168;7.92;2.684130909
50605;03/02/2020;1;60;4.752;171.6145753;73730;ETS HYBORD ESCANDE DISTRIBUTION;LEFFE BLONDE;24;0.33;45.588;6.4551;23.319072;7.92;2.944327273
50610;03/02/2020;20;20;1.2;195.5874479;71570;MURGIER;LEFFE RUBY;1;6;46.2455;4.7422;22.9749696;6;3.8291616
50614;03/02/2020;10;10;0.6;128.264406;71570;MURGIER;KWAK;1;6;46.2455;4.7422;18.0574128;6;3.0095688
50615;03/02/2020;10;10;0.6;140.097307;71570;MURGIER;HOEGAARDEN WHITE;1;6;46.2455;4.7422;16.6196448;6;2.7699408
50616;03/02/2020;10;10;0.6;147.3794093;59155;LAMBELIN  ;LEFFE BRUNE;1;6;50.5833;3.0667;18.673704;6;3.112284
50621;03/02/2020;10;10;0.6;224.5997572;59155;LAMBELIN  ;LEFFE ROYALE;1;6;50.5833;3.0667;22.774752;6;3.795792
50623;03/02/2020;10;10;0.6;167.1285306;59155;LAMBELIN  ;HOEGAARDEN ROSEE;1;6;50.5833;3.0667;19.09908;6;3.18318
50624;03/02/2020;60;60;4.752;186.9042007;59155;LAMBELIN  ;TRIPLE KARMELIET;24;0.33;50.5833;3.0667;28.4544;7.92;3.592727273
50629;03/02/2020;70;70;4.2;150.689825;59155;LAMBELIN  ;LEFFE BLONDE;1;6;50.5833;3.0667;17.5390992;6;2.9231832
50630;03/02/2020;60;60;4.752;171.6145753;59155;LAMBELIN  ;LEFFE BLONDE;24;0.33;50.5833;3.0667;23.319072;7.92;2.944327273
50634;03/02/2020;23;23;0.9798;135.3028149;73100;RAD;GOOSE;12;0.355;45.7309;6.0053;18.7056;4.26;4.390985915
50640;03/02/2020;70;70;4.2;140.097307;73100;RAD;HOEGAARDEN WHITE;1;6;45.7309;6.0053;16.2896832;6;2.7149472
50641;03/02/2020;30;30;1.8;167.1285306;73100;RAD;HOEGAARDEN ROSEE;1;6;45.7309;6.0053;19.09908;6;3.18318
50645;03/02/2020;140;140;8.4;150.689825;73100;RAD;LEFFE BLONDE;1;6;45.7309;6.0053;17.5390992;6;2.9231832
50654;04/02/2020;20;20;1.2;224.5997572;33140;LE BIHAN;LEFFE ROYALE;1;6;44.7544;-0.5313;22.774752;6;3.795792
50655;04/02/2020;10;10;0.6;217.4492633;33140;LE BIHAN;LEFFE RITUEL 9;1;6;44.7544;-0.5313;22.774752;6;3.795792
50656;04/02/2020;1;70;4.2;150.689825;33140;LE BIHAN;LEFFE BLONDE;1;6;44.7544;-0.5313;17.5390992;6;2.9231832
50657;04/02/2020;20;20;1.2;208.8988426;33140;LE BIHAN;LEFFE AMBREE;1;6;44.7544;-0.5313;22.4016912;6;3.7336152
50664;04/02/2020;2;108;9.2016;143.8441648;33140;LE BIHAN;CORONA EXTRA;24;0.355;44.7544;-0.5313;24.955776;8.52;2.92908169
50675;04/02/2020;20;20;1.2;147.3794093;94000;J.MILLIET BERCY BISTROT CASH;LEFFE BRUNE;1;6;48.7833;2.4667;19.051956;6;3.175326
50683;04/02/2020;420;420;25.2;150.689825;31290;CROUZIL FRERES;LEFFE BLONDE;1;6;43.4358;1.6628;17.5390992;6;2.9231832
50684;04/02/2020;10;10;0.6;208.8988426;31290;CROUZIL FRERES;LEFFE AMBREE;1;6;43.4358;1.6628;22.4016912;6;3.7336152
